def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
True,
def(DEBUG),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(MAIN),
def(WSDEBUG_SENSE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(NBDEBUG),
def(WIN32),
