def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(PROTO),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
