def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(DEBUG),
!def(FEAT_GUI_GTK),
True,
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(PROTO),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(PROTO),
