def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(PROTO),
True,
def(DEBUG),
