def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
True,
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(WIN32),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(MAIN),
def(_WIN32),
def(PROTO),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
