def(FEAT_GUI_W32),
def(PROTO),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
