def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
!def(PROTO),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
True,
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
