def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI),
def(PROTO),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(DEBUG),
