def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(DEBUG),
True,
def(NBDEBUG),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
