def(MAIN),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(_WIN32),
def(DEBUG),
def(__MINT__),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WIN32),
def(FEAT_CLIPBOARD),
True,
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_PROFILE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_MBYTE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
