def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
True,
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(PROTO),
!def(FEAT_GUI_GTK),
