def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(_WIN32),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(DEBUG),
def(MAIN),
def(FEAT_TOOLBAR),
def(__MINT__),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
True,
