def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(DEBUG),
def(NBDEBUG),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(WIN32),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
