def(FEAT_GUI),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
def(NBDEBUG),
def(MAIN),
True,
!def(INET_SOCKETS),
def(DEBUG),
def(__MINT__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
