def(PROTO),
def(WSDEBUG_TRACE),
!def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(DEBUG),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
True,
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
