def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI),
True,
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WIN32),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(__MINT__),
