def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(DEBUG),
def(PROTO),
!def(INET_SOCKETS),
def(NBDEBUG),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
True,
def(FEAT_TERMRESPONSE),
