def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(RISCOS),
!def(RISCOS),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
!def(EBCDIC),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(HAVE_GETTIMEOFDAY),
def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(PROTO),
True,
def(FEAT_BEVAL),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(DEBUG),
def(EBCDIC),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
