def(WSDEBUG_TRACE),
def(MAIN),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(UNIX),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(UNIX),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)&(!def(FEAT_VARTABS)|!def(FEAT_BEVAL_GUI))),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(PROTO),
def(INET_SOCKETS),
True,
!def(FEAT_GUI_GTK),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(FEAT_VARTABS)&def(FEAT_BEVAL_GUI)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_BEVAL_GUI),
