def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(DEBUG),
def(_WIN32),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(WIN32),
def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_GUI_GTK),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_GUI),
def(WSDEBUG),
