def(WSDEBUG_TRACE),
def(_WIN32),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(UNIX),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(WIN32),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
True,
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(FEAT_TERMRESPONSE),
!def(UNIX),
