def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(FEAT_BEVAL),
True,
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_PROFILE),
def(WSDEBUG),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
