def(FEAT_BEVAL),
def(PROTO),
def(DEBUG),
!def(FEAT_MBYTE),
!def(PROTO),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
!def(EBCDIC),
def(WSDEBUG),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(EBCDIC),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(__BORLANDC__),
def(RISCOS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
!def(RISCOS),
def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
True,
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
