def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
True,
def(LESSTIF_VERSION),
def(DEBUG),
!def(NO_CONSOLE),
def(PROTO),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
