def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
True,
def(WSDEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
def(PROTO),
def(NBDEBUG),
def(__BORLANDC__),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
def(LESSTIF_VERSION),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
