def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
!def(INET_SOCKETS),
def(PROTO),
True,
