def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(WSDEBUG),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
True,
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL_GUI),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(_WIN32),
def(JUMPLIST_ROTATE),
def(MAIN),
