def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
!def(FEAT_EMACS_TAGS),
!def(PROTO),
def(PROTO),
True,
!def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
