def(FEAT_TOOLBAR),
def(DEBUG),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(PROTO),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(MAIN),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(WIN32),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
True,
def(_WIN32),
