def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(WSDEBUG),
True,
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_MBYTE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
