def(FEAT_GUI),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(DEBUG),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
True,
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
