def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(RISCOS),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(RISCOS),
def(JUMPLIST_ROTATE),
