def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_EMACS_TAGS),
def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(PROTO),
def(DEBUG),
def(FEAT_GUI),
True,
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
!def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
