def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
True,
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(__BORLANDC__),
!def(PROTO),
def(DEBUG),
def(JUMPLIST_ROTATE),
