def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(NBDEBUG),
True,
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(MAIN),
def(DEBUG),
def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
def(__MINT__),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(FEAT_TOOLBAR),
