def(FEAT_GUI),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(PROTO),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(FEAT_BEVAL),
def(MAIN),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_TRACE),
