!def(FEAT_GUI_GTK),
def(WIN32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WSDEBUG),
True,
def(FEAT_GUI),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(PROTO),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(__MINT__),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(MAIN),
