def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
def(LESSTIF_VERSION),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG),
True,
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
