def(__BORLANDC__),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
True,
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
!def(PROTO),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_EMACS_TAGS),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
