def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(UNIX),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_FLOAT),
def(DEBUG),
def(NBDEBUG),
def(MAIN),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(WSDEBUG),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(__MINT__),
True,
def(UNIX),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
