def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(WIN32),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(MAIN),
def(FEAT_TOOLBAR),
