def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(PROTO),
def(NBDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
!def(PROTO),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_EMACS_TAGS),
def(DEBUG),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_EMACS_TAGS),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
True,
def(WSDEBUG_TRACE),
