def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG_SENSE),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
True,
!def(FEAT_PROFILE),
def(PROTO),
def(WSDEBUG),
def(MAIN),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(INET_SOCKETS),
def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
