def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(RISCOS),
def(WSDEBUG),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(INET_SOCKETS),
!def(FEAT_EMACS_TAGS),
def(FEAT_EMACS_TAGS),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_FKMAP),
def(RISCOS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(FEAT_MBYTE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
