def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_GUI),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(DEBUG),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(WSDEBUG),
