def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(NBDEBUG),
True,
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(MAIN),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
