def(LESSTIF_VERSION),
def(NBDEBUG),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_CLIPBOARD),
!def(FEAT_EMACS_TAGS),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_EMACS_TAGS),
def(INET_SOCKETS),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
