def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
