def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(FEAT_CLIPBOARD),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(INET_SOCKETS),
True,
def(NBDEBUG),
!def(NO_CONSOLE),
def(__BORLANDC__),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
