def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_MBYTE),
def(PROTO),
def(NBDEBUG),
def(__BORLANDC__),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(RISCOS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
!def(RISCOS),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
!def(NO_CONSOLE),
