def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(WSDEBUG),
def(INET_SOCKETS),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(PROTO),
def(MAIN),
!def(FEAT_GUI_GTK),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_GUI),
def(WSDEBUG_TRACE),
