def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(PROTO),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
True,
def(LESSTIF_VERSION),
