def(WSDEBUG_SENSE),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_PROFILE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(PROTO),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WSDEBUG),
True,
def(__MINT__),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
