def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(MAIN),
!def(UNIX),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
def(UNIX),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(__MINT__),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
def(WIN32),
