def(FEAT_GUI_W32),
def(INET_SOCKETS),
True,
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_FKMAP),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(__BORLANDC__),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(PROTO),
