def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WSDEBUG_SENSE),
True,
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(DEBUG),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
