def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_EMACS_TAGS),
True,
!def(PROTO),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
