def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
True,
def(WSDEBUG_TRACE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
