def(NBDEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
True,
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(DEBUG),
def(WSDEBUG),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
