def(NBDEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
True,
def(_WIN32),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(WIN32),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
