def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
True,
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
