def(JUMPLIST_ROTATE),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
True,
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(PROTO),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(DEBUG),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
