def(__BORLANDC__),
!def(PROTO),
def(WIN32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(WSDEBUG_SENSE),
True,
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MAIN),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(_WIN32),
def(PROTO),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
