def(PROTO),
def(FEAT_GUI),
def(WSDEBUG),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(WIN32),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(MAIN),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(INET_SOCKETS),
